Font: Yozai  Style: Regular
Point Size: 47   SP/PD Ratio: 10.6%

Characters included: 23887/43124
Missing characters: 19237
Excluded characters: 0

Characters missing from font file:
----------------------------------------
ID: 4442	Hex: 115A	Char [ᅚ]
ID: 4443	Hex: 115B	Char [ᅛ]
ID: 4444	Hex: 115C	Char [ᅜ]
ID: 4445	Hex: 115D	Char [ᅝ]
ID: 4446	Hex: 115E	Char [ᅞ]
ID: 4447	Hex: 115F	Char [ᅟ]
ID: 4448	Hex: 1160	Char [ᅠ]
ID: 4449	Hex: 1161	Char [ᅡ]
ID: 4450	Hex: 1162	Char [ᅢ]
ID: 4451	Hex: 1163	Char [ᅣ]
ID: 4452	Hex: 1164	Char [ᅤ]
ID: 4453	Hex: 1165	Char [ᅥ]
ID: 4454	Hex: 1166	Char [ᅦ]
ID: 4455	Hex: 1167	Char [ᅧ]
ID: 4456	Hex: 1168	Char [ᅨ]
ID: 4457	Hex: 1169	Char [ᅩ]
ID: 4458	Hex: 116A	Char [ᅪ]
ID: 4459	Hex: 116B	Char [ᅫ]
ID: 4460	Hex: 116C	Char [ᅬ]
ID: 4461	Hex: 116D	Char [ᅭ]
ID: 4462	Hex: 116E	Char [ᅮ]
ID: 4463	Hex: 116F	Char [ᅯ]
ID: 4464	Hex: 1170	Char [ᅰ]
ID: 4465	Hex: 1171	Char [ᅱ]
ID: 4466	Hex: 1172	Char [ᅲ]
ID: 4467	Hex: 1173	Char [ᅳ]
ID: 4468	Hex: 1174	Char [ᅴ]
ID: 4469	Hex: 1175	Char [ᅵ]
ID: 4470	Hex: 1176	Char [ᅶ]
ID: 4471	Hex: 1177	Char [ᅷ]
ID: 4472	Hex: 1178	Char [ᅸ]
ID: 4473	Hex: 1179	Char [ᅹ]
ID: 4474	Hex: 117A	Char [ᅺ]
ID: 4475	Hex: 117B	Char [ᅻ]
ID: 4476	Hex: 117C	Char [ᅼ]
ID: 4477	Hex: 117D	Char [ᅽ]
ID: 4478	Hex: 117E	Char [ᅾ]
ID: 4479	Hex: 117F	Char [ᅿ]
ID: 4480	Hex: 1180	Char [ᆀ]
ID: 4481	Hex: 1181	Char [ᆁ]
ID: 4482	Hex: 1182	Char [ᆂ]
ID: 4483	Hex: 1183	Char [ᆃ]
ID: 4484	Hex: 1184	Char [ᆄ]
ID: 4485	Hex: 1185	Char [ᆅ]
ID: 4486	Hex: 1186	Char [ᆆ]
ID: 4487	Hex: 1187	Char [ᆇ]
ID: 4488	Hex: 1188	Char [ᆈ]
ID: 4489	Hex: 1189	Char [ᆉ]
ID: 4490	Hex: 118A	Char [ᆊ]
ID: 4491	Hex: 118B	Char [ᆋ]
ID: 4492	Hex: 118C	Char [ᆌ]
ID: 4493	Hex: 118D	Char [ᆍ]
ID: 4494	Hex: 118E	Char [ᆎ]
ID: 4495	Hex: 118F	Char [ᆏ]
ID: 4496	Hex: 1190	Char [ᆐ]
ID: 4497	Hex: 1191	Char [ᆑ]
ID: 4498	Hex: 1192	Char [ᆒ]
ID: 4499	Hex: 1193	Char [ᆓ]
ID: 4500	Hex: 1194	Char [ᆔ]
ID: 4501	Hex: 1195	Char [ᆕ]
ID: 4502	Hex: 1196	Char [ᆖ]
ID: 4503	Hex: 1197	Char [ᆗ]
ID: 4504	Hex: 1198	Char [ᆘ]
ID: 4505	Hex: 1199	Char [ᆙ]
ID: 4506	Hex: 119A	Char [ᆚ]
ID: 4507	Hex: 119B	Char [ᆛ]
ID: 4508	Hex: 119C	Char [ᆜ]
ID: 4509	Hex: 119D	Char [ᆝ]
ID: 4510	Hex: 119E	Char [ᆞ]
ID: 4511	Hex: 119F	Char [ᆟ]
ID: 4512	Hex: 11A0	Char [ᆠ]
ID: 4513	Hex: 11A1	Char [ᆡ]
ID: 4514	Hex: 11A2	Char [ᆢ]
ID: 4515	Hex: 11A3	Char [ᆣ]
ID: 4516	Hex: 11A4	Char [ᆤ]
ID: 4517	Hex: 11A5	Char [ᆥ]
ID: 4518	Hex: 11A6	Char [ᆦ]
ID: 4519	Hex: 11A7	Char [ᆧ]
ID: 4520	Hex: 11A8	Char [ᆨ]
ID: 4521	Hex: 11A9	Char [ᆩ]
ID: 4522	Hex: 11AA	Char [ᆪ]
ID: 4523	Hex: 11AB	Char [ᆫ]
ID: 4524	Hex: 11AC	Char [ᆬ]
ID: 4525	Hex: 11AD	Char [ᆭ]
ID: 4526	Hex: 11AE	Char [ᆮ]
ID: 4527	Hex: 11AF	Char [ᆯ]
ID: 4528	Hex: 11B0	Char [ᆰ]
ID: 4529	Hex: 11B1	Char [ᆱ]
ID: 4530	Hex: 11B2	Char [ᆲ]
ID: 4531	Hex: 11B3	Char [ᆳ]
ID: 4532	Hex: 11B4	Char [ᆴ]
ID: 4533	Hex: 11B5	Char [ᆵ]
ID: 4534	Hex: 11B6	Char [ᆶ]
ID: 4535	Hex: 11B7	Char [ᆷ]
ID: 4536	Hex: 11B8	Char [ᆸ]
ID: 4537	Hex: 11B9	Char [ᆹ]
ID: 4538	Hex: 11BA	Char [ᆺ]
ID: 4539	Hex: 11BB	Char [ᆻ]
ID: 4540	Hex: 11BC	Char [ᆼ]
ID: 4541	Hex: 11BD	Char [ᆽ]
ID: 4542	Hex: 11BE	Char [ᆾ]
ID: 4543	Hex: 11BF	Char [ᆿ]
ID: 4544	Hex: 11C0	Char [ᇀ]
ID: 4545	Hex: 11C1	Char [ᇁ]
ID: 4546	Hex: 11C2	Char [ᇂ]
ID: 4547	Hex: 11C3	Char [ᇃ]
ID: 4548	Hex: 11C4	Char [ᇄ]
ID: 4549	Hex: 11C5	Char [ᇅ]
ID: 4550	Hex: 11C6	Char [ᇆ]
ID: 4551	Hex: 11C7	Char [ᇇ]
ID: 4552	Hex: 11C8	Char [ᇈ]
ID: 4553	Hex: 11C9	Char [ᇉ]
ID: 4554	Hex: 11CA	Char [ᇊ]
ID: 4555	Hex: 11CB	Char [ᇋ]
ID: 4556	Hex: 11CC	Char [ᇌ]
ID: 4557	Hex: 11CD	Char [ᇍ]
ID: 4558	Hex: 11CE	Char [ᇎ]
ID: 4559	Hex: 11CF	Char [ᇏ]
ID: 4560	Hex: 11D0	Char [ᇐ]
ID: 4561	Hex: 11D1	Char [ᇑ]
ID: 4562	Hex: 11D2	Char [ᇒ]
ID: 4563	Hex: 11D3	Char [ᇓ]
ID: 4564	Hex: 11D4	Char [ᇔ]
ID: 4565	Hex: 11D5	Char [ᇕ]
ID: 4566	Hex: 11D6	Char [ᇖ]
ID: 4567	Hex: 11D7	Char [ᇗ]
ID: 4568	Hex: 11D8	Char [ᇘ]
ID: 4569	Hex: 11D9	Char [ᇙ]
ID: 4570	Hex: 11DA	Char [ᇚ]
ID: 4571	Hex: 11DB	Char [ᇛ]
ID: 4572	Hex: 11DC	Char [ᇜ]
ID: 4573	Hex: 11DD	Char [ᇝ]
ID: 4574	Hex: 11DE	Char [ᇞ]
ID: 4575	Hex: 11DF	Char [ᇟ]
ID: 4576	Hex: 11E0	Char [ᇠ]
ID: 4577	Hex: 11E1	Char [ᇡ]
ID: 4578	Hex: 11E2	Char [ᇢ]
ID: 4579	Hex: 11E3	Char [ᇣ]
ID: 4580	Hex: 11E4	Char [ᇤ]
ID: 4581	Hex: 11E5	Char [ᇥ]
ID: 4582	Hex: 11E6	Char [ᇦ]
ID: 4583	Hex: 11E7	Char [ᇧ]
ID: 4584	Hex: 11E8	Char [ᇨ]
ID: 4585	Hex: 11E9	Char [ᇩ]
ID: 4586	Hex: 11EA	Char [ᇪ]
ID: 4587	Hex: 11EB	Char [ᇫ]
ID: 4588	Hex: 11EC	Char [ᇬ]
ID: 4589	Hex: 11ED	Char [ᇭ]
ID: 4590	Hex: 11EE	Char [ᇮ]
ID: 4591	Hex: 11EF	Char [ᇯ]
ID: 4592	Hex: 11F0	Char [ᇰ]
ID: 4593	Hex: 11F1	Char [ᇱ]
ID: 4594	Hex: 11F2	Char [ᇲ]
ID: 4595	Hex: 11F3	Char [ᇳ]
ID: 4596	Hex: 11F4	Char [ᇴ]
ID: 4597	Hex: 11F5	Char [ᇵ]
ID: 4598	Hex: 11F6	Char [ᇶ]
ID: 4599	Hex: 11F7	Char [ᇷ]
ID: 4600	Hex: 11F8	Char [ᇸ]
ID: 4601	Hex: 11F9	Char [ᇹ]
ID: 4602	Hex: 11FA	Char [ᇺ]
ID: 4603	Hex: 11FB	Char [ᇻ]
ID: 4604	Hex: 11FC	Char [ᇼ]
ID: 4605	Hex: 11FD	Char [ᇽ]
ID: 4606	Hex: 11FE	Char [ᇾ]
ID: 4607	Hex: 11FF	Char [ᇿ]
ID: 7840	Hex: 1EA0	Char [Ạ]
ID: 7841	Hex: 1EA1	Char [ạ]
ID: 7842	Hex: 1EA2	Char [Ả]
ID: 7843	Hex: 1EA3	Char [ả]
ID: 7844	Hex: 1EA4	Char [Ấ]
ID: 7845	Hex: 1EA5	Char [ấ]
ID: 7846	Hex: 1EA6	Char [Ầ]
ID: 7847	Hex: 1EA7	Char [ầ]
ID: 7848	Hex: 1EA8	Char [Ẩ]
ID: 7849	Hex: 1EA9	Char [ẩ]
ID: 7850	Hex: 1EAA	Char [Ẫ]
ID: 7851	Hex: 1EAB	Char [ẫ]
ID: 7852	Hex: 1EAC	Char [Ậ]
ID: 7853	Hex: 1EAD	Char [ậ]
ID: 7854	Hex: 1EAE	Char [Ắ]
ID: 7855	Hex: 1EAF	Char [ắ]
ID: 7856	Hex: 1EB0	Char [Ằ]
ID: 7857	Hex: 1EB1	Char [ằ]
ID: 7858	Hex: 1EB2	Char [Ẳ]
ID: 7859	Hex: 1EB3	Char [ẳ]
ID: 7860	Hex: 1EB4	Char [Ẵ]
ID: 7861	Hex: 1EB5	Char [ẵ]
ID: 7862	Hex: 1EB6	Char [Ặ]
ID: 7863	Hex: 1EB7	Char [ặ]
ID: 7864	Hex: 1EB8	Char [Ẹ]
ID: 7865	Hex: 1EB9	Char [ẹ]
ID: 7866	Hex: 1EBA	Char [Ẻ]
ID: 7867	Hex: 1EBB	Char [ẻ]
ID: 7868	Hex: 1EBC	Char [Ẽ]
ID: 7869	Hex: 1EBD	Char [ẽ]
ID: 7870	Hex: 1EBE	Char [Ế]
ID: 7871	Hex: 1EBF	Char [ế]
ID: 7872	Hex: 1EC0	Char [Ề]
ID: 7873	Hex: 1EC1	Char [ề]
ID: 7874	Hex: 1EC2	Char [Ể]
ID: 7875	Hex: 1EC3	Char [ể]
ID: 7876	Hex: 1EC4	Char [Ễ]
ID: 7877	Hex: 1EC5	Char [ễ]
ID: 7878	Hex: 1EC6	Char [Ệ]
ID: 7879	Hex: 1EC7	Char [ệ]
ID: 7880	Hex: 1EC8	Char [Ỉ]
ID: 7881	Hex: 1EC9	Char [ỉ]
ID: 7882	Hex: 1ECA	Char [Ị]
ID: 7883	Hex: 1ECB	Char [ị]
ID: 7884	Hex: 1ECC	Char [Ọ]
ID: 7885	Hex: 1ECD	Char [ọ]
ID: 7886	Hex: 1ECE	Char [Ỏ]
ID: 7887	Hex: 1ECF	Char [ỏ]
ID: 7888	Hex: 1ED0	Char [Ố]
ID: 7889	Hex: 1ED1	Char [ố]
ID: 7890	Hex: 1ED2	Char [Ồ]
ID: 7891	Hex: 1ED3	Char [ồ]
ID: 7892	Hex: 1ED4	Char [Ổ]
ID: 7893	Hex: 1ED5	Char [ổ]
ID: 7894	Hex: 1ED6	Char [Ỗ]
ID: 7895	Hex: 1ED7	Char [ỗ]
ID: 7896	Hex: 1ED8	Char [Ộ]
ID: 7897	Hex: 1ED9	Char [ộ]
ID: 7898	Hex: 1EDA	Char [Ớ]
ID: 7899	Hex: 1EDB	Char [ớ]
ID: 7900	Hex: 1EDC	Char [Ờ]
ID: 7901	Hex: 1EDD	Char [ờ]
ID: 7902	Hex: 1EDE	Char [Ở]
ID: 7903	Hex: 1EDF	Char [ở]
ID: 7904	Hex: 1EE0	Char [Ỡ]
ID: 7905	Hex: 1EE1	Char [ỡ]
ID: 7906	Hex: 1EE2	Char [Ợ]
ID: 7907	Hex: 1EE3	Char [ợ]
ID: 7908	Hex: 1EE4	Char [Ụ]
ID: 7909	Hex: 1EE5	Char [ụ]
ID: 7910	Hex: 1EE6	Char [Ủ]
ID: 7911	Hex: 1EE7	Char [ủ]
ID: 7912	Hex: 1EE8	Char [Ứ]
ID: 7913	Hex: 1EE9	Char [ứ]
ID: 7914	Hex: 1EEA	Char [Ừ]
ID: 7915	Hex: 1EEB	Char [ừ]
ID: 7916	Hex: 1EEC	Char [Ử]
ID: 7917	Hex: 1EED	Char [ử]
ID: 7918	Hex: 1EEE	Char [Ữ]
ID: 7919	Hex: 1EEF	Char [ữ]
ID: 7920	Hex: 1EF0	Char [Ự]
ID: 7921	Hex: 1EF1	Char [ự]
ID: 7922	Hex: 1EF2	Char [Ỳ]
ID: 7923	Hex: 1EF3	Char [ỳ]
ID: 7924	Hex: 1EF4	Char [Ỵ]
ID: 7925	Hex: 1EF5	Char [ỵ]
ID: 7926	Hex: 1EF6	Char [Ỷ]
ID: 7927	Hex: 1EF7	Char [ỷ]
ID: 7928	Hex: 1EF8	Char [Ỹ]
ID: 7929	Hex: 1EF9	Char [ỹ]
ID: 8507	Hex: 213B	Char [℻]
ID: 8693	Hex: 21F5	Char [⇵]
ID: 9001	Hex: 2329	Char [〈]
ID: 9002	Hex: 232A	Char [〉]
ID: 9136	Hex: 23B0	Char [⎰]
ID: 9137	Hex: 23B1	Char [⎱]
ID: 9178	Hex: 23DA	Char [⏚]
ID: 9179	Hex: 23DB	Char [⏛]
ID: 9622	Hex: 2596	Char [▖]
ID: 9623	Hex: 2597	Char [▗]
ID: 9624	Hex: 2598	Char [▘]
ID: 9625	Hex: 2599	Char [▙]
ID: 9626	Hex: 259A	Char [▚]
ID: 9627	Hex: 259B	Char [▛]
ID: 9628	Hex: 259C	Char [▜]
ID: 9629	Hex: 259D	Char [▝]
ID: 9630	Hex: 259E	Char [▞]
ID: 9631	Hex: 259F	Char [▟]
ID: 9842	Hex: 2672	Char [♲]
ID: 9843	Hex: 2673	Char [♳]
ID: 9844	Hex: 2674	Char [♴]
ID: 9845	Hex: 2675	Char [♵]
ID: 9846	Hex: 2676	Char [♶]
ID: 9847	Hex: 2677	Char [♷]
ID: 9848	Hex: 2678	Char [♸]
ID: 9849	Hex: 2679	Char [♹]
ID: 9850	Hex: 267A	Char [♺]
ID: 9851	Hex: 267B	Char [♻]
ID: 9852	Hex: 267C	Char [♼]
ID: 9853	Hex: 267D	Char [♽]
ID: 9888	Hex: 26A0	Char [⚠]
ID: 9917	Hex: 26BD	Char [⚽]
ID: 9918	Hex: 26BE	Char [⚾]
ID: 11013	Hex: 2B05	Char [⬅]
ID: 11014	Hex: 2B06	Char [⬆]
ID: 11034	Hex: 2B1A	Char [⬚]
ID: 11157	Hex: 2B95	Char [⮕]
ID: 12330	Hex: 302A	Char [〪]
ID: 12331	Hex: 302B	Char [〫]
ID: 12332	Hex: 302C	Char [〬]
ID: 12333	Hex: 302D	Char [〭]
ID: 12334	Hex: 302E	Char [〮]
ID: 12335	Hex: 302F	Char [〯]
ID: 12351	Hex: 303F	Char [〿]
ID: 12590	Hex: 312E	Char [ㄮ]
ID: 12591	Hex: 312F	Char [ㄯ]
ID: 12593	Hex: 3131	Char [ㄱ]
ID: 12594	Hex: 3132	Char [ㄲ]
ID: 12595	Hex: 3133	Char [ㄳ]
ID: 12596	Hex: 3134	Char [ㄴ]
ID: 12597	Hex: 3135	Char [ㄵ]
ID: 12598	Hex: 3136	Char [ㄶ]
ID: 12599	Hex: 3137	Char [ㄷ]
ID: 12600	Hex: 3138	Char [ㄸ]
ID: 12601	Hex: 3139	Char [ㄹ]
ID: 12602	Hex: 313A	Char [ㄺ]
ID: 12603	Hex: 313B	Char [ㄻ]
ID: 12604	Hex: 313C	Char [ㄼ]
ID: 12605	Hex: 313D	Char [ㄽ]
ID: 12606	Hex: 313E	Char [ㄾ]
ID: 12607	Hex: 313F	Char [ㄿ]
ID: 12608	Hex: 3140	Char [ㅀ]
ID: 12609	Hex: 3141	Char [ㅁ]
ID: 12610	Hex: 3142	Char [ㅂ]
ID: 12611	Hex: 3143	Char [ㅃ]
ID: 12612	Hex: 3144	Char [ㅄ]
ID: 12613	Hex: 3145	Char [ㅅ]
ID: 12614	Hex: 3146	Char [ㅆ]
ID: 12615	Hex: 3147	Char [ㅇ]
ID: 12616	Hex: 3148	Char [ㅈ]
ID: 12617	Hex: 3149	Char [ㅉ]
ID: 12618	Hex: 314A	Char [ㅊ]
ID: 12619	Hex: 314B	Char [ㅋ]
ID: 12620	Hex: 314C	Char [ㅌ]
ID: 12621	Hex: 314D	Char [ㅍ]
ID: 12622	Hex: 314E	Char [ㅎ]
ID: 12623	Hex: 314F	Char [ㅏ]
ID: 12624	Hex: 3150	Char [ㅐ]
ID: 12625	Hex: 3151	Char [ㅑ]
ID: 12626	Hex: 3152	Char [ㅒ]
ID: 12627	Hex: 3153	Char [ㅓ]
ID: 12628	Hex: 3154	Char [ㅔ]
ID: 12629	Hex: 3155	Char [ㅕ]
ID: 12630	Hex: 3156	Char [ㅖ]
ID: 12631	Hex: 3157	Char [ㅗ]
ID: 12632	Hex: 3158	Char [ㅘ]
ID: 12633	Hex: 3159	Char [ㅙ]
ID: 12634	Hex: 315A	Char [ㅚ]
ID: 12635	Hex: 315B	Char [ㅛ]
ID: 12636	Hex: 315C	Char [ㅜ]
ID: 12637	Hex: 315D	Char [ㅝ]
ID: 12638	Hex: 315E	Char [ㅞ]
ID: 12639	Hex: 315F	Char [ㅟ]
ID: 12640	Hex: 3160	Char [ㅠ]
ID: 12641	Hex: 3161	Char [ㅡ]
ID: 12642	Hex: 3162	Char [ㅢ]
ID: 12643	Hex: 3163	Char [ㅣ]
ID: 12644	Hex: 3164	Char [ㅤ]
ID: 12645	Hex: 3165	Char [ㅥ]
ID: 12646	Hex: 3166	Char [ㅦ]
ID: 12647	Hex: 3167	Char [ㅧ]
ID: 12648	Hex: 3168	Char [ㅨ]
ID: 12649	Hex: 3169	Char [ㅩ]
ID: 12650	Hex: 316A	Char [ㅪ]
ID: 12651	Hex: 316B	Char [ㅫ]
ID: 12652	Hex: 316C	Char [ㅬ]
ID: 12653	Hex: 316D	Char [ㅭ]
ID: 12654	Hex: 316E	Char [ㅮ]
ID: 12655	Hex: 316F	Char [ㅯ]
ID: 12656	Hex: 3170	Char [ㅰ]
ID: 12657	Hex: 3171	Char [ㅱ]
ID: 12658	Hex: 3172	Char [ㅲ]
ID: 12659	Hex: 3173	Char [ㅳ]
ID: 12660	Hex: 3174	Char [ㅴ]
ID: 12661	Hex: 3175	Char [ㅵ]
ID: 12662	Hex: 3176	Char [ㅶ]
ID: 12663	Hex: 3177	Char [ㅷ]
ID: 12664	Hex: 3178	Char [ㅸ]
ID: 12665	Hex: 3179	Char [ㅹ]
ID: 12666	Hex: 317A	Char [ㅺ]
ID: 12667	Hex: 317B	Char [ㅻ]
ID: 12668	Hex: 317C	Char [ㅼ]
ID: 12669	Hex: 317D	Char [ㅽ]
ID: 12670	Hex: 317E	Char [ㅾ]
ID: 12671	Hex: 317F	Char [ㅿ]
ID: 12672	Hex: 3180	Char [ㆀ]
ID: 12673	Hex: 3181	Char [ㆁ]
ID: 12674	Hex: 3182	Char [ㆂ]
ID: 12675	Hex: 3183	Char [ㆃ]
ID: 12676	Hex: 3184	Char [ㆄ]
ID: 12677	Hex: 3185	Char [ㆅ]
ID: 12678	Hex: 3186	Char [ㆆ]
ID: 12679	Hex: 3187	Char [ㆇ]
ID: 12680	Hex: 3188	Char [ㆈ]
ID: 12681	Hex: 3189	Char [ㆉ]
ID: 12682	Hex: 318A	Char [ㆊ]
ID: 12683	Hex: 318B	Char [ㆋ]
ID: 12684	Hex: 318C	Char [ㆌ]
ID: 12685	Hex: 318D	Char [ㆍ]
ID: 12686	Hex: 318E	Char [ㆎ]
ID: 12688	Hex: 3190	Char [㆐]
ID: 12689	Hex: 3191	Char [㆑]
ID: 12690	Hex: 3192	Char [㆒]
ID: 12691	Hex: 3193	Char [㆓]
ID: 12692	Hex: 3194	Char [㆔]
ID: 12693	Hex: 3195	Char [㆕]
ID: 12694	Hex: 3196	Char [㆖]
ID: 12695	Hex: 3197	Char [㆗]
ID: 12696	Hex: 3198	Char [㆘]
ID: 12697	Hex: 3199	Char [㆙]
ID: 12698	Hex: 319A	Char [㆚]
ID: 12699	Hex: 319B	Char [㆛]
ID: 12700	Hex: 319C	Char [㆜]
ID: 12701	Hex: 319D	Char [㆝]
ID: 12702	Hex: 319E	Char [㆞]
ID: 12703	Hex: 319F	Char [㆟]
ID: 12704	Hex: 31A0	Char [ㆠ]
ID: 12705	Hex: 31A1	Char [ㆡ]
ID: 12706	Hex: 31A2	Char [ㆢ]
ID: 12707	Hex: 31A3	Char [ㆣ]
ID: 12708	Hex: 31A4	Char [ㆤ]
ID: 12709	Hex: 31A5	Char [ㆥ]
ID: 12710	Hex: 31A6	Char [ㆦ]
ID: 12711	Hex: 31A7	Char [ㆧ]
ID: 12712	Hex: 31A8	Char [ㆨ]
ID: 12713	Hex: 31A9	Char [ㆩ]
ID: 12714	Hex: 31AA	Char [ㆪ]
ID: 12715	Hex: 31AB	Char [ㆫ]
ID: 12716	Hex: 31AC	Char [ㆬ]
ID: 12717	Hex: 31AD	Char [ㆭ]
ID: 12718	Hex: 31AE	Char [ㆮ]
ID: 12719	Hex: 31AF	Char [ㆯ]
ID: 12720	Hex: 31B0	Char [ㆰ]
ID: 12721	Hex: 31B1	Char [ㆱ]
ID: 12722	Hex: 31B2	Char [ㆲ]
ID: 12723	Hex: 31B3	Char [ㆳ]
ID: 12724	Hex: 31B4	Char [ㆴ]
ID: 12725	Hex: 31B5	Char [ㆵ]
ID: 12726	Hex: 31B6	Char [ㆶ]
ID: 12727	Hex: 31B7	Char [ㆷ]
ID: 12728	Hex: 31B8	Char [ㆸ]
ID: 12729	Hex: 31B9	Char [ㆹ]
ID: 12730	Hex: 31BA	Char [ㆺ]
ID: 12731	Hex: 31BB	Char [ㆻ]
ID: 12800	Hex: 3200	Char [㈀]
ID: 12801	Hex: 3201	Char [㈁]
ID: 12802	Hex: 3202	Char [㈂]
ID: 12803	Hex: 3203	Char [㈃]
ID: 12804	Hex: 3204	Char [㈄]
ID: 12805	Hex: 3205	Char [㈅]
ID: 12806	Hex: 3206	Char [㈆]
ID: 12807	Hex: 3207	Char [㈇]
ID: 12808	Hex: 3208	Char [㈈]
ID: 12809	Hex: 3209	Char [㈉]
